Name;OLED1_Kontakt2U_K12_U0.00e+000V 1;OLED1_Kontakt2U_K12_U5.00e-001V 1;OLED1_Kontakt2U_K12_U1.00e+000V 1;OLED1_Kontakt2U_K12_U1.50e+000V 1;OLED1_Kontakt2U_K12_U2.00e+000V 1;OLED1_Kontakt2U_K12_U2.50e+000V 1;OLED1_Kontakt2U_K12_U3.00e+000V 1;OLED1_Kontakt2U_K12_U3.50e+000V 1;OLED1_Kontakt2U_K12_U4.00e+000V 1;OLED1_Kontakt2U_K12_U4.50e+000V 1;OLED1_Kontakt2U_K12_U5.00e+000V 1;OLED1_Kontakt2U_K12_U5.50e+000V 1;OLED1_Kontakt2U_K12_U6.00e+000V 1;OLED1_Kontakt2U_K12_U6.50e+000V 1;OLED1_Kontakt2U_K12_U7.00e+000V 1;OLED1_Kontakt2U_K12_U7.50e+000V 1;OLED1_Kontakt2U_K12_U8.00e+000V 1;OLED1_Kontakt2U_K12_U8.50e+000V 1;OLED1_Kontakt2U_K12_U9.00e+000V 1;OLED1_Kontakt2U_K12_U9.50e+000V 1;OLED1_Kontakt2U_K12_U1.00e+001V 1;Name;OLED1_Kontakt2U_K12 1;OLED1_Kontakt2U_K12_U0.00e+000V_Leuchtdichte 1;OLED1_Kontakt2U_K12_U0.00e+000V_Lichtstrom 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEx 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEy 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEz 1;OLED1_Kontakt2U_K12_U0.00e+000V_Beleuchtungsstärke 1;OLED1_Kontakt2U_K12_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakX 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakY 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);
5.23000e-007;9.53309e+005;-2.03203e+005;-2.31302e+006;3.11393e+006;6.22786e+006;-3.41873e+006;-1.25811e+006;2.09425e+008;3.99658e+008;6.93065e+008;1.90662e+006;1.69408e+009;2.39458e+009;3.23949e+009;8.47333e+007;4.40469e+009;1.95742e+006;4.37075e+009;6.48186e+006;2.67460e+009;2.08621e+009;;;;;;;;;;;;
5.24000e-007;1.04919e+006;-3.26784e+006;-5.48649e+006;-9.89047e+005;-5.54663e+006;-4.31702e+006;-3.32798e+006;2.24024e+008;4.40910e+008;7.61592e+008;-3.14756e+006;1.84105e+009;2.58403e+009;3.48980e+009;9.62707e+007;4.41628e+009;-1.97809e+006;4.41628e+009;1.04919e+006;2.76122e+009;2.16501e+009;;;;;;;;;;;;
5.25000e-007;1.04574e+006;-9.78548e+005;2.15868e+006;6.54325e+006;5.49750e+006;3.13723e+006;4.31737e+006;2.48694e+008;4.87774e+008;8.23680e+008;4.45176e+006;1.98978e+009;2.76962e+009;3.73916e+009;1.17770e+008;4.43611e+009;4.38456e+006;4.43611e+009;5.49750e+006;2.87513e+009;2.23307e+009;;;;;;;;;;;;
5.26000e-007;2.23311e+006;-4.32233e+006;2.15828e+005;1.43885e+005;7.19425e+004;-3.20578e+006;-1.11655e+006;2.67541e+008;5.24277e+008;8.75272e+008;-9.72669e+005;2.14256e+009;2.95142e+009;3.94897e+009;1.33411e+008;4.44619e+009;2.16117e+006;4.44619e+009;3.56549e+006;2.97108e+009;2.27810e+009;;;;;;;;;;;;
5.27000e-007;2.61210e+006;-2.16599e+006;0.00000e+000;2.31469e+006;5.45214e+006;-1.94293e+006;2.24034e+006;2.93112e+008;5.64268e+008;9.61412e+008;7.43519e+004;2.28224e+009;3.15778e+009;4.18759e+009;1.53166e+008;4.46171e+009;2.38904e+006;4.46171e+009;5.67520e+006;3.06613e+009;2.35259e+009;;;;;;;;;;;;
5.28000e-007;3.22256e+006;3.22256e+006;5.54452e+006;2.39636e+006;2.39636e+006;1.19818e+006;3.59454e+006;3.09643e+008;6.03025e+008;1.02468e+009;2.39636e+006;2.41646e+009;3.35647e+009;4.40339e+009;1.76739e+008;4.47948e+009;1.49576e+006;4.47948e+009;9.96526e+006;3.14473e+009;2.39614e+009;;;;;;;;;;;;
5.29000e-007;-2.16139e+005;-2.39889e+006;-2.88185e+005;8.39213e+005;1.96661e+006;-2.16139e+005;1.96661e+006;3.27496e+008;6.47245e+008;1.09189e+009;-2.88185e+005;2.59152e+009;3.57677e+009;4.49021e+009;1.95735e+008;4.49021e+009;-2.32684e+006;4.49021e+009;7.60360e+006;3.20749e+009;2.44144e+009;;;;;;;;;;;;
5.30000e-007;-2.12747e+006;-5.72234e+006;-4.32222e+006;-2.12747e+006;-3.25849e+006;-1.19829e+006;-9.96462e+005;3.50143e+008;6.84855e+008;1.17371e+009;-4.52405e+006;2.74400e+009;3.73063e+009;4.50043e+009;2.20144e+008;4.50043e+009;-7.71526e+006;4.50043e+009;1.13101e+006;3.28311e+009;2.49021e+009;;;;;;;;;;;;
5.31000e-007;4.47845e+006;6.74771e+006;7.88234e+006;5.61308e+006;2.20920e+006;5.55303e+006;6.62760e+006;3.78545e+008;7.32188e+008;1.22999e+009;1.21206e+007;2.89520e+009;3.92997e+009;4.52477e+009;2.61198e+008;4.52477e+009;7.76223e+006;4.52477e+009;7.76223e+006;3.37837e+009;2.50478e+009;;;;;;;;;;;;
5.32000e-007;2.27648e+006;2.12542e+006;-3.41472e+006;5.69121e+006;2.01421e+005;4.60332e+006;1.18860e+006;3.92291e+008;7.75475e+008;1.31781e+009;5.69121e+006;3.03580e+009;4.09566e+009;4.53589e+009;2.97665e+008;4.53589e+009;1.13824e+006;4.53589e+009;5.59050e+006;3.39879e+009;2.54633e+009;;;;;;;;;;;;
5.33000e-007;-9.89257e+005;3.38742e+006;1.10371e+006;7.62996e+004;1.29446e+006;2.24556e+006;-2.20741e+006;4.17576e+008;8.26589e+008;1.38351e+009;2.32186e+006;3.19674e+009;4.28336e+009;4.54919e+009;3.34106e+008;4.54919e+009;3.46372e+006;4.54919e+009;5.70928e+006;3.44726e+009;2.58787e+009;;;;;;;;;;;;
5.34000e-007;2.34096e+004;-2.24412e+006;5.65712e+006;4.53506e+006;0.00000e+000;2.29094e+006;3.34277e+006;4.40866e+008;8.68921e+008;1.44741e+009;6.87282e+006;3.32434e+009;4.44800e+009;4.56582e+009;3.77748e+008;4.56582e+009;6.89623e+006;4.56582e+009;3.45982e+006;3.49336e+009;2.60010e+009;;;;;;;;;;;;
5.35000e-007;0.00000e+000;1.14909e+006;-2.29206e+006;2.27985e+006;3.42894e+006;2.31649e+006;-1.14298e+006;4.59610e+008;9.05394e+008;1.49602e+009;4.57802e+006;3.44356e+009;4.55715e+009;4.57795e+009;4.33077e+008;4.57795e+009;5.73321e+006;4.57795e+009;3.42894e+006;3.52775e+009;2.58548e+009;;;;;;;;;;;;
5.36000e-007;5.69454e+006;4.55563e+006;-3.49948e+006;3.41672e+006;5.73591e+006;4.58321e+006;4.59701e+006;4.84189e+008;9.46353e+008;1.56441e+009;-1.15270e+006;3.56010e+009;4.59463e+009;4.59463e+009;4.79702e+008;4.59463e+009;2.31919e+006;4.59463e+009;3.45810e+006;3.56077e+009;2.61320e+009;;;;;;;;;;;;
5.37000e-007;1.12000e+006;1.15631e+006;-4.62526e+006;-5.67263e+006;-2.38526e+006;-7.26276e+004;2.20369e+006;4.99709e+008;9.69173e+008;1.62614e+009;1.15631e+006;3.68597e+009;4.60444e+009;4.60444e+009;5.35052e+008;4.60444e+009;1.04737e+006;4.60444e+009;3.63138e+004;3.57431e+009;2.63047e+009;;;;;;;;;;;;
5.38000e-007;1.03696e+006;1.03696e+006;-2.25837e+006;1.28290e+006;2.50431e+006;1.28290e+006;3.47979e+006;5.17759e+008;1.00548e+009;1.67793e+009;2.38134e+006;3.80434e+009;4.62116e+009;4.62116e+009;6.01220e+008;4.62116e+009;4.57823e+006;4.62116e+009;1.22970e+005;3.59493e+009;2.62517e+009;;;;;;;;;;;;
5.39000e-007;2.32709e+006;-2.68005e+005;-8.93351e+004;-2.32709e+006;-3.40130e+006;1.07421e+006;-2.32709e+006;5.33886e+008;1.04477e+009;1.72777e+009;-9.84873e+005;3.88525e+009;4.63323e+009;4.63323e+009;6.79058e+008;4.63323e+009;9.84873e+005;4.63323e+009;1.07421e+006;3.59589e+009;2.61224e+009;;;;;;;;;;;;
5.40000e-007;3.50147e+006;3.74126e+006;1.28705e+006;1.64673e+006;-5.67693e+005;5.83579e+006;3.86115e+006;5.58501e+008;1.07729e+009;1.79270e+009;3.98105e+006;3.98277e+009;4.65032e+009;4.65032e+009;7.65151e+008;4.65032e+009;-6.87586e+005;4.65032e+009;3.59679e+005;3.60212e+009;2.63086e+009;;;;;;;;;;;;
5.41000e-007;1.73404e+006;-2.09624e+006;-2.65595e+006;-1.94258e+006;-3.07304e+005;-3.67662e+006;2.75471e+006;5.58726e+008;1.10760e+009;1.83404e+009;5.97038e+006;4.07977e+009;4.67570e+009;4.67570e+009;8.59056e+008;4.67570e+009;8.67020e+005;4.67570e+009;-1.32798e+006;3.61047e+009;2.60169e+009;;;;;;;;;;;;
5.42000e-007;-1.56227e+006;-1.37188e+006;1.41102e+006;4.19921e+005;-3.80784e+005;-2.74376e+006;-3.12455e+006;5.81483e+008;1.13091e+009;1.86652e+009;6.10313e+005;4.16288e+009;4.70431e+009;4.70431e+009;9.52124e+008;4.70431e+009;1.98219e+006;4.70431e+009;9.91097e+005;3.59870e+009;2.59330e+009;;;;;;;;;;;;
5.43000e-007;2.30166e+005;1.15083e+006;-2.64530e+006;-1.91698e+006;-4.06412e+006;-4.98158e+005;2.83764e+006;5.82633e+008;1.15089e+009;1.89606e+009;3.06781e+006;4.23411e+009;4.73369e+009;4.73369e+009;1.06289e+009;4.73369e+009;-7.28323e+005;4.73369e+009;1.87915e+006;3.60097e+009;2.60128e+009;;;;;;;;;;;;
5.44000e-007;-1.19582e+006;-2.93769e+006;-2.39164e+006;-5.32934e+006;-2.73026e+005;-2.39164e+006;1.84559e+006;5.98626e+008;1.17071e+009;1.93668e+009;9.22795e+005;4.30110e+009;4.76056e+009;4.76056e+009;1.17053e+009;4.76056e+009;-2.11862e+006;4.76056e+009;-5.46051e+005;3.58859e+009;2.57666e+009;;;;;;;;;;;;
5.45000e-007;3.92798e+006;2.16006e+006;6.38049e+005;5.13097e+006;2.45914e+005;1.20299e+006;1.52201e+006;6.19538e+008;1.18484e+009;1.95758e+009;4.56603e+006;4.34990e+009;4.79334e+009;4.79334e+009;1.29861e+009;4.79334e+009;1.27610e+006;4.79334e+009;3.92798e+006;3.56303e+009;2.55780e+009;;;;;;;;;;;;
5.46000e-007;-4.84061e+006;-8.41938e+005;-3.99867e+006;-3.15673e+006;-5.20882e+006;-7.36430e+005;-4.36689e+006;6.16336e+008;1.19321e+009;1.99038e+009;6.52449e+006;4.38743e+009;4.81725e+009;4.81725e+009;1.43482e+009;4.81725e+009;-2.42031e+006;4.81725e+009;-5.20882e+006;3.54107e+009;2.54784e+009;;;;;;;;;;;;
5.47000e-007;0.00000e+000;1.21732e+006;-2.01399e+006;-1.21732e+006;-2.05862e+006;-2.05862e+006;-1.21732e+006;6.23688e+008;1.22252e+009;2.02566e+009;9.31790e+006;4.43549e+009;4.84694e+009;4.84694e+009;1.57608e+009;4.84694e+009;3.56269e+006;4.84694e+009;2.34537e+006;3.53848e+009;2.53994e+009;;;;;;;;;;;;
5.48000e-007;-1.70087e+006;-3.87812e+006;-2.24430e+006;-1.49620e+006;-7.07519e+006;1.76792e+006;-1.22448e+006;6.39452e+008;1.22775e+009;2.02074e+009;7.61862e+006;4.44467e+009;4.87542e+009;4.87542e+009;1.70946e+009;4.87542e+009;1.97258e+006;4.87542e+009;3.46879e+006;3.50563e+009;2.50924e+009;;;;;;;;;;;;
5.49000e-007;1.07094e+006;1.28498e+006;-6.96181e+005;2.83806e+006;-2.94544e+006;-1.60713e+005;3.21281e+006;6.41368e+008;1.24129e+009;2.04411e+009;1.16203e+007;4.49001e+009;4.90657e+009;4.90657e+009;1.88100e+009;4.90657e+009;1.44569e+006;4.90657e+009;1.60641e+006;3.47609e+009;2.49066e+009;;;;;;;;;;;;
5.50000e-007;-1.75098e+006;6.40857e+005;-1.83677e+006;-2.43473e+006;-1.75098e+006;-2.98979e+006;-3.03269e+006;6.46150e+008;1.23382e+009;2.04225e+009;8.71461e+006;4.50527e+009;4.93301e+009;4.93301e+009;2.03755e+009;4.93301e+009;-1.83677e+006;4.93301e+009;6.19408e+006;3.44421e+009;2.45743e+009;;;;;;;;;;;;
5.51000e-007;-4.90209e+006;-1.74622e+006;-3.65611e+006;1.32781e+006;-3.73794e+006;-3.65611e+006;-6.06624e+006;6.37360e+008;1.25420e+009;2.07098e+009;4.98392e+006;4.48793e+009;4.96033e+009;4.96033e+009;2.19505e+009;4.96033e+009;-1.82806e+006;4.96033e+009;-1.00048e+006;3.40785e+009;2.43307e+009;;;;;;;;;;;;
5.52000e-007;-6.78551e+006;-4.18662e+006;-3.97303e+006;-6.78551e+006;-4.27922e+006;-3.75944e+006;-2.71988e+006;6.45890e+008;1.24979e+009;2.06568e+009;4.27922e+006;4.47969e+009;4.98679e+009;4.98679e+009;2.39570e+009;4.98679e+009;-5.74596e+006;4.98679e+009;-2.50629e+006;3.37940e+009;2.40739e+009;;;;;;;;;;;;
5.53000e-007;-3.42846e+006;-3.52990e+006;-3.52990e+006;-1.00927e+006;-2.16815e+006;-5.55356e+005;1.05744e+006;6.40137e+008;1.22926e+009;2.04730e+009;1.04350e+007;4.47799e+009;5.01756e+009;5.01756e+009;2.53720e+009;5.01756e+009;-1.81567e+006;5.01756e+009;1.15887e+006;3.35788e+009;2.38189e+009;;;;;;;;;;;;
5.54000e-007;-1.26748e+006;-1.26748e+006;1.65191e+006;-2.15052e+006;-4.68548e+006;-2.15052e+006;-9.97218e+005;6.43765e+008;1.23694e+009;2.05766e+009;1.05243e+007;4.48150e+009;5.04660e+009;5.04660e+009;2.74503e+009;5.04660e+009;-1.38165e+006;5.04660e+009;3.30383e+006;3.31062e+009;2.36654e+009;;;;;;;;;;;;
5.55000e-007;-7.02531e+006;-2.89010e+006;-3.40813e+005;2.81742e+005;-4.47602e+006;-5.12811e+006;-6.52090e+005;6.39531e+008;1.25360e+009;2.05756e+009;1.62591e+007;4.46561e+009;5.07467e+009;5.07467e+009;2.92974e+009;5.07467e+009;6.22554e+005;5.07467e+009;-2.23801e+006;3.28265e+009;2.35293e+009;;;;;;;;;;;;
5.56000e-007;5.23710e+006;3.03240e+006;5.94027e+006;2.79801e+006;3.61104e+006;1.51620e+006;5.59602e+006;6.46142e+008;1.24371e+009;2.04986e+009;2.58706e+007;4.44335e+009;5.10929e+009;5.10929e+009;3.11846e+009;5.10929e+009;7.45647e+006;5.10929e+009;5.59602e+006;3.25079e+009;2.32638e+009;;;;;;;;;;;;
5.57000e-007;-2.42423e+006;-3.86693e+006;-2.42423e+006;-2.57795e+006;-3.86693e+006;-1.75013e+006;-3.03911e+006;6.31752e+008;1.22984e+009;2.02679e+009;2.03162e+007;4.41112e+009;5.13126e+009;5.13126e+009;3.31772e+009;5.13126e+009;1.53720e+005;5.13126e+009;-1.59641e+006;3.19366e+009;2.27741e+009;;;;;;;;;;;;
5.58000e-007;-1.36535e+006;1.29614e+006;-1.15772e+006;1.15772e+006;-5.11536e+006;-1.38420e+005;-2.66149e+006;6.41659e+008;1.21735e+009;2.01973e+009;2.58536e+007;4.35635e+009;5.16253e+009;5.16253e+009;3.46858e+009;5.16253e+009;2.52307e+006;5.16253e+009;1.43456e+006;3.19138e+009;2.26232e+009;;;;;;;;;;;;
5.59000e-007;1.26491e+006;-1.28411e+006;2.62581e+006;-3.83964e+004;-1.91982e+004;0.00000e+000;1.26491e+006;6.34576e+008;1.22371e+009;2.00562e+009;2.47628e+007;4.35278e+009;5.19236e+009;5.19236e+009;3.66820e+009;5.19236e+009;5.15563e+006;5.19236e+009;1.30331e+006;3.16671e+009;2.24677e+009;;;;;;;;;;;;
5.60000e-007;3.34718e+005;-1.11573e+005;2.23145e+005;3.06724e+006;-2.39780e+006;2.23145e+005;1.53362e+006;6.25207e+008;1.20748e+009;1.99889e+009;3.68048e+007;4.33128e+009;5.21853e+009;5.21853e+009;3.85212e+009;5.21853e+009;-4.90717e+006;5.21853e+009;3.81985e+006;3.11998e+009;2.20834e+009;;;;;;;;;;;;
5.61000e-007;0.00000e+000;5.06272e+006;1.73358e+006;2.84330e+006;1.73358e+006;2.21943e+006;6.23872e+005;6.30054e+008;1.19908e+009;1.99884e+009;4.43150e+007;4.28673e+009;5.24981e+009;5.24981e+009;3.99275e+009;5.24981e+009;3.05126e+006;5.24981e+009;2.84330e+006;3.09181e+009;2.20509e+009;;;;;;;;;;;;
5.62000e-007;-2.03292e+006;-2.74097e+006;-4.68266e+006;-2.03292e+006;-4.68266e+006;-3.35779e+006;1.32487e+006;6.15047e+008;1.18046e+009;1.95405e+009;4.16877e+007;4.24602e+009;5.27492e+009;5.27492e+009;4.19128e+009;5.27492e+009;2.55850e+006;5.27492e+009;1.94168e+006;3.05264e+009;2.16585e+009;;;;;;;;;;;;
5.63000e-007;2.75726e+006;6.66033e+006;4.12978e+005;8.40537e+006;1.23893e+006;3.49009e+006;3.58322e+006;6.13070e+008;1.18246e+009;1.95874e+009;5.85177e+007;4.24778e+009;5.31094e+009;5.31094e+009;4.33265e+009;5.31094e+009;5.83437e+006;5.31094e+009;5.74124e+006;3.03693e+009;2.16263e+009;;;;;;;;;;;;
5.64000e-007;-1.86099e+006;8.17537e+005;2.38271e+006;3.72198e+006;1.56518e+006;-6.98956e+004;1.56518e+006;6.11225e+008;1.16084e+009;1.94059e+009;5.91535e+007;4.22588e+009;5.33399e+009;5.33399e+009;4.46133e+009;5.33399e+009;3.20025e+006;5.33399e+009;3.72198e+006;2.98871e+009;2.14861e+009;;;;;;;;;;;;
5.65000e-007;4.59704e+006;8.00171e+006;6.65525e+006;4.03938e+006;8.63642e+006;8.15581e+006;4.75113e+006;6.12082e+008;1.16238e+009;1.92828e+009;7.59594e+007;4.18493e+009;5.36762e+009;5.36762e+009;4.61689e+009;5.36762e+009;7.92467e+006;5.36762e+009;8.00171e+006;2.96369e+009;2.10856e+009;;;;;;;;;;;;
5.66000e-007;8.27224e+006;3.30899e+006;9.02275e+005;3.45929e+006;4.36157e+006;4.96325e+006;0.00000e+000;6.07942e+008;1.15557e+009;1.92099e+009;9.02437e+007;4.13618e+009;5.39583e+009;5.39583e+009;4.72817e+009;5.39583e+009;4.21127e+006;5.39583e+009;4.81295e+006;2.94977e+009;2.08463e+009;;;;;;;;;;;;
5.67000e-007;-6.71738e+005;2.92357e+006;-6.71738e+005;2.01856e+005;2.43630e+006;2.92357e+006;-2.03259e+006;6.02187e+008;1.14925e+009;1.89646e+009;9.48735e+007;4.12048e+009;5.42185e+009;5.42185e+009;4.83481e+009;5.42185e+009;2.04997e+006;5.42185e+009;1.46178e+006;2.89340e+009;2.06228e+009;;;;;;;;;;;;
5.68000e-007;3.63001e+006;9.99613e+005;3.99845e+006;8.73378e+006;4.99806e+006;-1.10532e+006;2.99884e+006;5.94472e+008;1.13559e+009;1.89302e+009;1.11600e+008;4.10195e+009;5.28821e+009;5.45058e+009;4.94419e+009;5.45058e+009;5.47221e+006;5.45058e+009;2.36766e+006;2.88349e+009;2.06044e+009;;;;;;;;;;;;
5.69000e-007;-1.37525e+006;-1.86557e+006;-3.94615e+005;2.50534e+006;2.45159e+005;-5.50100e+006;-1.37525e+006;5.89097e+008;1.12982e+009;1.87334e+009;1.31683e+008;4.09122e+009;5.24466e+009;5.47762e+009;5.01815e+009;5.47762e+009;4.90317e+005;5.47762e+009;3.63543e+006;2.86862e+009;2.02520e+009;;;;;;;;;;;;
5.70000e-007;-5.64715e+006;-1.17362e+005;-4.38206e+006;-7.82524e+006;-5.29506e+006;-9.44241e+006;-5.29506e+006;5.85336e+008;1.11828e+009;1.84671e+009;1.42040e+008;4.03236e+009;5.20215e+009;5.50087e+009;5.08370e+009;5.50087e+009;-6.67751e+006;5.50087e+009;-1.38245e+006;2.83346e+009;2.00687e+009;;;;;;;;;;;;
5.71000e-007;-4.13891e+006;-3.00251e+004;-1.40466e+006;0.00000e+000;-1.37463e+006;-1.43468e+006;-3.00251e+004;5.76687e+008;1.11454e+009;1.84670e+009;1.66802e+008;4.01174e+009;5.16667e+009;5.53358e+009;5.16966e+009;5.53358e+009;2.79430e+006;5.53358e+009;1.41967e+006;2.80560e+009;1.97743e+009;;;;;;;;;;;;
5.72000e-007;2.18550e+006;8.07696e+006;-1.52047e+005;6.83216e+006;3.88643e+006;3.73438e+006;2.48959e+006;5.79537e+008;1.10927e+009;1.82725e+009;1.91671e+008;3.97854e+009;5.17493e+009;5.56751e+009;5.22467e+009;5.56751e+009;8.07696e+006;5.56751e+009;4.97918e+006;2.78472e+009;1.95467e+009;;;;;;;;;;;;
5.73000e-007;-2.93771e+005;-1.69781e+006;0.00000e+000;-4.79966e+006;-2.28535e+006;-4.50589e+006;-1.11027e+006;5.71085e+008;1.09966e+009;1.81232e+009;2.15470e+008;3.94359e+009;5.09425e+009;5.59088e+009;5.26808e+009;5.59088e+009;-6.48143e+004;5.59088e+009;7.02020e+006;2.75917e+009;1.91609e+009;;;;;;;;;;;;
5.74000e-007;3.70296e+006;4.40241e+005;0.00000e+000;-1.41124e+006;-5.30754e+005;1.41124e+006;-1.94199e+006;5.59471e+008;1.09627e+009;1.79933e+009;2.51900e+008;3.90498e+009;5.06458e+009;5.62140e+009;5.30272e+009;5.62140e+009;8.80483e+005;5.62140e+009;2.38223e+006;2.71620e+009;1.89212e+009;;;;;;;;;;;;
5.75000e-007;6.50065e+006;3.56116e+005;-8.26917e+005;5.43834e+006;1.18303e+006;4.84682e+006;0.00000e+000;5.56618e+008;1.08652e+009;1.78569e+009;2.80500e+008;3.91015e+009;5.08331e+009;5.65246e+009;5.32256e+009;5.65246e+009;5.31762e+006;5.53459e+009;3.56116e+005;2.70152e+009;1.88770e+009;;;;;;;;;;;;
5.76000e-007;9.37112e+006;4.41625e+006;3.66860e+006;5.77220e+006;7.87581e+006;8.62347e+006;3.59892e+006;5.60812e+008;1.09169e+009;1.78931e+009;3.34016e+008;3.89801e+009;4.99724e+009;5.68474e+009;5.33391e+009;5.68474e+009;1.00491e+007;5.47515e+009;9.23176e+006;2.66247e+009;1.85351e+009;;;;;;;;;;;;
5.77000e-007;2.86566e+006;5.20720e+006;5.06768e+006;9.08714e+005;9.08714e+005;3.52929e+006;-1.95694e+006;5.50067e+008;1.07032e+009;1.75235e+009;3.66770e+008;3.84833e+009;4.99184e+009;5.70787e+009;5.34801e+009;5.70787e+009;9.08714e+005;5.40844e+009;5.20720e+006;2.63004e+009;1.83116e+009;;;;;;;;;;;;
5.78000e-007;1.05368e+006;-2.51478e+006;1.80530e+006;3.95480e+006;0.00000e+000;-2.51478e+006;-4.32008e+006;5.48285e+008;1.05844e+009;1.74065e+009;4.00285e+008;3.80676e+009;4.95988e+009;5.73562e+009;5.32378e+009;5.73562e+009;-2.14950e+006;5.35948e+009;3.65274e+005;2.59243e+009;1.79975e+009;;;;;;;;;;;;
5.79000e-007;-4.54307e+006;2.01396e+005;-1.85002e+006;1.04443e+006;-4.34167e+006;-4.02792e+005;-1.04443e+006;5.46849e+008;1.04281e+009;1.74869e+009;4.46021e+008;3.79953e+009;4.95313e+009;5.76264e+009;5.31811e+009;5.76264e+009;1.44722e+006;5.28868e+009;8.43036e+005;2.56356e+009;1.76405e+009;;;;;;;;;;;;
5.80000e-007;2.90884e+006;2.81158e+006;4.33084e+006;8.75895e+006;-1.45442e+006;1.01161e+007;1.45442e+006;5.41207e+008;1.05009e+009;1.73516e+009;5.17352e+008;3.79051e+009;4.90020e+009;5.79729e+009;5.28314e+009;5.79729e+009;6.48427e+004;5.26074e+009;7.23968e+006;2.51053e+009;1.74272e+009;;;;;;;;;;;;
5.81000e-007;-2.84150e+005;-3.68474e+006;-4.25304e+006;1.60711e+006;-2.78800e+006;5.68299e+005;2.84150e+005;5.31667e+008;1.04372e+009;1.71267e+009;5.60026e+008;3.73461e+009;4.86198e+009;5.83539e+009;5.29776e+009;5.83539e+009;1.60711e+006;5.19129e+009;-1.03881e+006;2.49855e+009;1.71707e+009;;;;;;;;;;;;
5.82000e-007;1.79828e+006;0.00000e+000;0.00000e+000;2.44353e+006;7.05565e+006;9.17656e+006;2.62868e+006;5.34187e+008;1.01903e+009;1.69064e+009;6.33976e+008;3.73466e+009;4.84698e+009;5.88196e+009;5.26339e+009;5.88196e+009;4.42697e+006;5.16281e+009;5.39484e+006;2.45060e+009;1.70148e+009;;;;;;;;;;;;
5.83000e-007;5.09309e+005;9.76963e+005;2.46323e+006;4.96813e+006;1.01862e+006;3.48185e+006;0.00000e+000;5.44443e+008;1.02544e+009;1.69087e+009;6.87843e+008;3.69967e+009;4.79532e+009;5.92131e+009;5.25016e+009;5.92131e+009;5.43578e+006;5.11151e+009;1.99558e+006;2.41694e+009;1.67236e+009;;;;;;;;;;;;
5.84000e-007;-7.48445e+006;-2.47652e+006;-2.38405e+006;-9.24752e+004;-2.10662e+006;7.94682e+005;1.49689e+006;5.26997e+008;1.00020e+009;1.69313e+009;7.61084e+008;3.68922e+009;4.77731e+009;5.92892e+009;5.24734e+009;5.95982e+009;-2.38405e+006;5.05232e+009;7.94682e+005;2.37920e+009;1.63516e+009;;;;;;;;;;;;
5.85000e-007;-1.80281e+006;-1.21220e+006;-1.50751e+006;-1.50751e+006;-1.80281e+006;-6.62063e+006;1.81831e+006;5.20400e+008;1.00642e+009;1.67970e+009;8.48073e+008;3.67626e+009;4.74838e+009;5.79524e+009;5.19547e+009;6.00289e+009;2.11361e+006;4.99776e+009;3.01501e+006;2.36200e+009;1.61005e+009;;;;;;;;;;;;
5.86000e-007;-3.32095e+006;-6.76834e+006;-5.66135e+006;-1.51812e+006;-6.76834e+006;-8.28646e+006;1.23341e+006;5.20431e+008;9.94054e+008;1.64327e+009;9.16567e+008;3.63461e+009;4.71649e+009;5.74145e+009;5.14571e+009;6.04254e+009;1.23341e+006;4.95411e+009;-5.66135e+006;2.31235e+009;1.57939e+009;;;;;;;;;;;;
5.87000e-007;1.31903e+006;0.00000e+000;3.74740e+006;-2.09706e+005;1.10933e+006;1.10933e+006;1.94815e+006;5.19291e+008;9.98687e+008;1.64771e+009;1.01617e+009;3.62347e+009;4.69602e+009;5.71035e+009;5.13345e+009;6.09008e+009;2.42836e+006;4.87866e+009;1.52874e+006;2.28930e+009;1.54660e+009;;;;;;;;;;;;
5.88000e-007;1.54452e+006;3.08043e+006;1.72026e+003;7.70023e+006;4.62323e+006;4.61807e+006;3.07871e+006;5.09534e+008;9.79038e+008;1.63018e+009;1.10215e+009;3.57597e+009;4.61658e+009;5.64639e+009;5.09069e+009;6.13280e+009;3.08215e+006;4.76437e+009;1.54280e+006;2.22285e+009;1.49628e+009;;;;;;;;;;;;
